Animal Number,Group Number,Device Name,Days In Milk,Lactation Number,Date,Begin Time,End Time,Milk duration (mm:ss),Yield,Yield LF,Yield LR,Yield RF,Yield RR,Expected Yield/Hour LR,Expected Yield/Hour RF,Expected Yield/Hour RR,Expected Yield/Hour LF,Interval,Last Milking Interval,Conductivity RR,Conductivity RF,Conductivity LR,Conductivity LF,Total Conductivity,Mean Flow LR,Mean Flow LF,Mean Flow RR,Mean Flow RF,Peak Flow LF,Peak Flow LR,Peak Flow RF,Peak Flow RR,MDi,Kickoff LF,Kickoff LR,Kickoff RF,Kickoff RR,Blood RF,Blood RR,Blood LF,Blood LR,Total Blood,Teats Not Found,Smart Pulsation Ratio,Incomplete
7672,1,VMS 2 Ethel,22,3,4/10/2021,4/10/2021 9:13 AM,9:22 AM,08:20,38.14,7.83,11.55,8.71,10.05,1.48,1.12,1.26,0.99,07:04:11,07:12:31,4.18,4.15,4.00,4.22,16.55,2.12,2.38,1.72,2.25,3.04,3.04,3.31,2.65,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,74,
7759,1,VMS 2 Ethel,10,3,4/6/2021,4/6/2021 3:36 AM,3:43 AM,06:10,43.83,10.98,10.93,10.65,11.27,1.38,1.47,1.57,1.49,07:06:34,07:12:44,4.38,4.17,3.99,4.27,16.81,3.84,3.44,3.70,3.97,4.50,5.16,5.29,5.03,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
6505,1,VMS 1 Fred,210,5,4/6/2021,4/6/2021 4:35 PM,4:42 PM,07:48,37.46,8.62,10.12,8.49,10.23,1.39,1.07,1.36,1.12,07:05:00,07:12:48,4.46,4.59,4.58,4.33,17.95,3.57,2.51,2.91,3.31,3.70,5.03,4.23,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7667,1,VMS 2 Ethel,81,3,4/7/2021,4/7/2021 6:11 PM,6:17 PM,06:01,36.09,7.47,9.68,8.60,10.34,1.31,1.08,1.32,0.98,07:06:47,07:12:48,4.51,4.65,4.92,4.54,18.63,3.70,3.04,2.91,3.31,4.10,4.76,4.23,4.10,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7203,1,VMS 1 Fred,458,3,4/10/2021,4/10/2021 9:14 AM,9:22 AM,07:50,24.45,5.38,7.41,5.86,5.80,1.03,0.82,0.84,0.70,07:05:29,07:13:19,4.60,4.41,4.45,4.36,17.82,2.25,2.65,2.12,2.91,3.57,3.31,3.57,3.04,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
36238,1,VMS 2 Ethel,224,2,4/11/2021,4/11/2021 6:10 PM,6:22 PM,12:28,27.84,6.44,7.47,4.37,9.57,1.09,0.62,1.33,0.90,07:01:22,07:13:50,4.36,4.52,4.39,4.36,17.62,2.25,2.12,2.78,1.72,3.04,3.70,2.65,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7471,1,VMS 2 Ethel,273,3,4/11/2021,4/11/2021 2:24 AM,2:36 AM,11:45,35.23,7.14,10.01,4.59,13.49,1.03,0.45,1.35,1.03,07:02:15,07:14:00,4.57,4.58,4.68,4.39,18.22,4.23,4.63,3.97,3.31,5.95,5.42,4.76,5.03,1.0,Checked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
11909,1,VMS 2 Ethel,247,4,4/12/2021,4/12/2021 12:50 AM,12:58 AM,07:24,34.00,8.82,7.50,9.63,8.05,1.05,1.29,1.04,1.14,07:06:36,07:14:00,4.49,4.66,4.41,4.40,17.95,2.65,3.17,2.78,3.44,4.10,3.70,4.76,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7415,1,VMS 2 Ethel,111,3,4/6/2021,4/6/2021 2:25 AM,2:30 AM,05:25,40.79,8.51,11.53,9.02,11.73,1.55,1.13,1.55,1.05,07:08:45,07:14:10,4.25,4.24,4.19,4.47,17.15,4.10,3.84,3.84,3.57,5.03,5.95,5.03,4.76,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7176,1,VMS 2 Ethel,252,3,4/11/2021,4/11/2021 3:38 AM,3:45 AM,06:19,28.18,5.42,7.83,5.93,8.99,0.99,0.76,1.23,0.76,07:07:56,07:14:15,3.90,4.05,4.07,4.33,16.35,3.31,2.91,3.17,2.78,3.97,4.50,4.10,4.23,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7957,1,VMS 2 Ethel,212,2,4/10/2021,4/10/2021 6:55 AM,7:01 AM,06:06,31.06,8.53,5.38,9.52,7.63,0.69,1.19,0.99,1.10,07:08:18,07:14:24,4.50,4.43,4.39,4.37,17.69,2.65,3.04,3.44,3.57,3.97,3.84,4.89,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6867,1,VMS 2 Ethel,60,4,4/8/2021,4/8/2021 4:13 PM,4:22 PM,09:17,44.36,9.85,13.10,10.27,11.13,1.79,1.46,1.56,1.21,07:05:24,07:14:41,4.44,4.50,4.65,4.63,18.22,3.04,4.10,2.91,3.31,5.16,3.97,4.89,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7514,1,VMS 1 Fred,181,3,4/6/2021,4/6/2021 1:10 PM,1:18 PM,07:43,35.30,3.75,11.71,6.59,13.25,1.61,0.91,1.85,0.53,07:07:17,07:15:00,4.54,4.78,4.72,4.86,18.89,2.91,1.98,2.78,2.51,2.91,4.10,3.44,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7759,1,VMS 2 Ethel,12,3,4/8/2021,4/8/2021 10:52 AM,10:58 AM,06:01,42.51,11.24,10.47,9.90,10.89,1.37,1.37,1.49,1.43,07:09:23,07:15:24,4.51,4.22,4.26,4.36,17.35,3.44,3.17,4.23,3.70,4.10,4.76,5.16,5.56,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7463,1,VMS 1 Fred,28,3,4/8/2021,4/8/2021 1:12 PM,1:18 PM,06:04,40.61,4.17,14.33,9.22,12.90,1.88,1.26,1.81,0.60,07:09:51,07:15:55,4.52,4.65,4.64,4.75,18.56,3.97,1.32,4.10,3.17,2.38,5.95,4.63,5.29,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7268,1,VMS 1 Fred,247,3,4/9/2021,4/9/2021 9:51 AM,10:04 AM,12:55,23.19,4.28,0.00,9.39,9.52,0.19,1.28,1.38,0.66,07:03:04,07:15:59,4.09,4.18,0.00,4.35,12.62,0.00,1.19,2.12,2.38,2.51,0.00,3.31,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,60,LR
8155,1,VMS 2 Ethel,75,2,4/10/2021,4/10/2021 8:33 AM,8:42 AM,08:12,26.74,5.45,9.44,2.67,9.19,1.18,0.37,1.27,0.77,07:08:01,07:16:13,5.25,5.29,5.62,5.09,21.24,1.98,1.46,2.25,0.93,2.51,2.91,2.12,3.04,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8243,1,VMS 2 Ethel,44,2,4/8/2021,4/8/2021 8:10 AM,8:18 AM,08:02,39.97,10.74,10.25,10.27,8.71,1.41,1.42,1.20,1.48,07:08:23,07:16:25,4.59,4.49,4.40,4.40,17.89,2.38,2.91,2.12,3.17,3.70,4.89,6.61,3.17,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,70,
6643,1,VMS 2 Ethel,23,5,4/9/2021,4/9/2021 2:43 AM,2:50 AM,07:27,38.01,6.11,10.36,9.22,12.32,1.34,1.27,1.68,0.85,07:09:17,07:16:44,4.44,4.61,4.67,4.57,18.29,2.12,1.59,2.38,2.25,2.25,3.04,3.17,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
6565,1,VMS 1 Fred,365,4,4/7/2021,4/7/2021 11:27 PM,11:32 PM,05:50,29.15,7.94,7.17,5.84,8.20,0.92,0.76,1.07,1.01,07:10:56,07:16:46,4.24,4.30,4.33,4.14,17.02,2.38,2.25,2.91,2.65,3.17,3.17,3.44,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7957,1,VMS 1 Fred,213,2,4/11/2021,4/11/2021 2:38 PM,2:43 PM,05:05,27.56,7.83,4.74,8.20,6.79,0.66,1.14,0.94,1.08,07:11:47,07:16:52,4.25,4.37,4.18,4.28,17.08,2.38,2.91,3.17,3.17,3.84,3.57,3.97,4.63,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
11909,1,VMS 2 Ethel,241,4,4/6/2021,4/6/2021 12:18 AM,12:24 AM,06:05,35.76,8.73,8.97,9.96,8.09,1.23,1.38,1.11,1.19,07:10:51,07:16:56,4.25,4.38,4.26,4.26,17.15,2.78,3.57,2.91,3.44,4.50,3.97,5.03,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8645,1,VMS 1 Fred,53,1,4/6/2021,4/6/2021 2:45 AM,2:52 AM,06:26,18.17,5.07,,5.67,7.43,0.00,0.78,1.04,0.71,07:11:06,07:17:32,4.15,3.82,,3.91,11.88,,1.98,2.12,1.72,2.91,,2.65,2.91,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,74,
7009,1,VMS 1 Fred,130,4,4/9/2021,4/9/2021 10:58 PM,11:05 PM,07:30,38.29,9.59,10.96,8.53,9.22,1.47,1.17,1.22,1.32,07:10:33,07:18:03,4.33,4.48,4.46,4.29,17.55,3.04,2.51,3.04,2.38,3.31,3.84,2.91,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7759,1,VMS 2 Ethel,12,3,4/8/2021,4/8/2021 3:36 AM,3:43 AM,06:25,41.05,10.19,9.39,9.99,11.49,1.30,1.36,1.48,1.40,07:11:52,07:18:17,4.11,4.31,4.30,4.43,17.15,2.91,3.44,2.91,3.31,4.50,3.97,4.50,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7035,1,VMS 2 Ethel,416,3,4/10/2021,4/10/2021 11:25 PM,11:31 PM,06:51,27.40,6.31,6.75,6.70,7.65,0.92,0.89,1.04,0.85,07:11:35,07:18:26,4.45,4.23,4.41,4.12,17.22,3.97,4.63,4.23,4.50,5.82,5.16,5.82,5.16,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
11909,1,VMS 2 Ethel,244,4,4/9/2021,4/9/2021 1:24 AM,1:30 AM,06:02,27.51,6.68,6.92,7.50,6.42,0.99,1.10,0.92,0.96,07:12:35,07:18:37,4.10,4.42,4.00,4.10,16.62,2.65,3.31,2.78,3.17,4.63,3.70,4.63,3.84,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7764,1,VMS 1 Fred,21,3,4/7/2021,4/7/2021 8:55 AM,9:04 AM,09:09,31.68,8.75,1.63,9.59,11.71,0.48,1.32,1.33,1.19,07:09:47,07:18:56,4.66,4.84,4.62,4.49,18.61,3.17,3.31,3.57,4.23,4.37,4.50,5.29,4.63,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,70,LR
7209,1,VMS 2 Ethel,67,4,4/8/2021,4/8/2021 2:31 PM,2:38 PM,07:05,35.69,8.66,8.53,10.58,7.91,1.18,1.38,1.08,1.19,07:11:59,07:19:04,4.84,4.69,5.07,4.83,19.43,3.31,3.17,2.91,2.78,4.37,4.76,3.97,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7667,1,VMS 1 Fred,84,3,4/10/2021,4/10/2021 4:02 PM,4:08 PM,06:07,38.89,6.75,11.24,9.46,11.44,1.42,1.12,1.38,0.93,07:13:07,07:19:14,4.67,4.70,4.65,4.55,18.56,3.31,2.91,3.04,3.04,3.70,4.23,4.37,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7064,1,VMS 1 Fred,71,4,4/12/2021,4/12/2021 3:05 PM,3:12 PM,07:42,45.79,10.45,11.71,10.78,12.85,1.60,1.46,1.76,1.40,07:11:46,07:19:28,4.52,4.22,4.52,4.49,17.75,2.91,2.65,2.38,3.17,3.57,4.10,4.50,3.44,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7232,1,VMS 1 Fred,157,3,4/7/2021,4/7/2021 5:05 PM,5:11 PM,05:13,39.73,9.39,10.03,6.94,13.36,1.32,0.83,1.58,1.14,07:14:17,07:19:30,4.66,5.18,5.10,5.36,20.30,4.23,3.70,4.37,3.84,4.63,5.56,4.89,5.56,1.5,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6867,1,VMS 2 Ethel,60,4,4/8/2021,4/8/2021 8:56 AM,9:07 AM,11:12,42.90,8.00,13.18,11.00,10.71,1.79,1.50,1.48,1.10,07:08:18,07:19:30,4.52,4.49,4.67,4.54,18.22,3.31,4.10,2.91,3.70,5.29,4.63,5.29,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6505,1,VMS 2 Ethel,212,5,4/8/2021,4/8/2021 4:24 PM,4:32 PM,08:10,35.45,8.33,9.74,7.80,9.57,1.35,1.07,1.32,1.11,07:11:21,07:19:31,4.37,4.44,4.32,4.43,17.55,3.31,2.38,2.78,2.51,3.70,4.63,3.84,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7692,1,VMS 1 Fred,42,3,4/6/2021,4/6/2021 4:51 PM,4:57 PM,05:56,33.09,6.86,9.33,8.20,8.71,1.18,1.04,1.10,0.85,07:13:38,07:19:34,4.79,4.66,4.58,4.73,18.76,3.04,2.51,2.78,2.51,3.31,3.84,3.57,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7346,1,VMS 2 Ethel,152,3,4/8/2021,4/8/2021 8:33 AM,8:41 AM,08:04,39.20,8.18,10.78,7.25,12.99,1.51,1.04,1.78,1.14,07:11:49,07:19:53,4.05,4.09,3.94,4.00,16.08,1.98,1.72,2.51,1.85,2.65,2.91,3.04,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7435,1,VMS 1 Fred,184,3,4/10/2021,4/10/2021 4:44 PM,4:49 PM,05:22,31.17,7.87,5.73,7.63,9.94,0.78,1.05,1.45,1.06,07:14:48,07:20:10,4.59,4.89,4.86,4.68,19.02,3.31,4.10,5.16,3.31,5.69,5.16,5.56,7.28,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,70,
7435,1,VMS 2 Ethel,185,3,4/11/2021,4/11/2021 6:53 AM,6:59 AM,06:38,34.92,8.38,5.67,8.36,12.52,0.78,1.11,1.68,1.08,07:13:39,07:20:17,4.90,4.86,5.19,4.81,19.76,2.78,4.37,5.29,3.57,5.56,4.76,4.50,7.14,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6546,1,VMS 1 Fred,183,4,4/10/2021,4/10/2021 11:44 PM,11:53 PM,09:18,29.83,6.39,9.74,4.34,9.35,1.32,0.65,1.27,0.82,07:11:16,07:20:34,4.60,4.16,4.31,4.35,17.42,1.72,1.59,1.46,0.93,2.38,2.65,1.85,2.65,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7415,1,VMS 1 Fred,116,3,4/11/2021,4/11/2021 9:20 PM,9:26 PM,05:13,37.48,7.61,10.54,8.09,11.24,1.45,1.11,1.54,1.04,07:15:27,07:20:40,3.86,4.09,4.04,4.08,16.08,3.57,3.57,4.10,3.70,4.76,4.63,4.63,5.16,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8179,1,VMS 1 Fred,105,2,4/8/2021,4/8/2021 3:45 PM,3:50 PM,05:33,33.55,8.40,8.25,8.55,8.36,1.12,1.08,1.10,1.10,07:15:28,07:21:01,3.99,4.11,4.03,3.96,16.08,3.57,3.04,2.78,3.44,4.37,4.37,4.63,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6867,1,VMS 2 Ethel,63,4,4/11/2021,4/11/2021 12:51 AM,1:01 AM,09:18,49.69,10.85,11.55,11.71,15.59,1.62,1.55,1.64,1.27,07:11:43,07:21:01,4.94,4.84,4.78,4.80,19.36,3.04,4.23,3.31,3.70,6.08,3.97,5.16,4.23,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7261,1,VMS 1 Fred,37,4,4/7/2021,4/7/2021 3:08 AM,3:16 AM,08:24,48.19,10.76,13.47,10.58,13.38,1.80,1.46,1.80,1.46,07:12:45,07:21:09,4.92,4.84,5.00,5.01,19.76,2.78,1.98,2.25,2.25,3.04,3.84,3.31,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
6643,1,VMS 1 Fred,26,5,4/12/2021,4/12/2021 10:35 AM,10:44 AM,08:47,42.51,7.87,10.98,10.03,13.62,1.42,1.34,1.76,0.99,07:12:37,07:21:24,4.44,4.52,4.31,4.48,17.75,2.12,1.85,2.25,2.25,3.04,3.31,3.31,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7064,1,VMS 2 Ethel,67,4,4/8/2021,4/8/2021 5:47 AM,5:54 AM,06:56,42.39,10.05,12.43,11.00,8.91,1.68,1.46,1.33,1.37,07:14:33,07:21:29,4.46,4.50,4.43,4.49,17.89,3.44,2.91,2.91,3.17,4.10,4.50,4.50,3.97,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7232,1,VMS 1 Fred,158,3,4/8/2021,4/8/2021 10:56 PM,11:01 PM,05:14,35.54,8.91,8.40,6.22,12.02,1.18,0.77,1.48,1.09,07:16:24,07:21:38,4.54,4.79,4.87,4.97,19.16,3.57,3.57,4.23,3.84,4.89,4.76,5.16,5.56,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7501,1,VMS 1 Fred,174,3,4/9/2021,4/9/2021 12:47 AM,12:52 AM,05:44,35.21,3.97,9.57,9.57,12.10,1.31,1.29,1.57,0.55,07:16:02,07:21:46,4.14,4.25,4.27,4.36,17.02,3.84,1.59,4.63,3.17,2.65,5.03,4.63,6.08,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7511,1,VMS 1 Fred,36,3,4/8/2021,4/8/2021 7:47 AM,7:54 AM,06:51,47.69,9.96,12.72,10.71,14.29,1.65,1.44,1.82,1.25,07:15:00,07:21:51,4.39,4.84,4.71,4.48,18.42,4.50,3.84,3.31,4.50,4.76,6.61,5.82,4.37,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7463,1,VMS 1 Fred,28,3,4/8/2021,4/8/2021 8:32 PM,8:40 PM,07:28,50.40,6.17,16.71,10.08,17.44,1.97,1.31,2.07,0.70,07:14:26,07:21:54,4.66,4.79,4.75,5.03,19.23,3.84,1.46,4.23,3.04,2.51,5.42,4.23,6.08,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8865,1,VMS 2 Ethel,19,1,4/8/2021,4/8/2021 7:10 AM,7:21 AM,10:36,14.07,4.10,1.17,4.14,4.65,0.25,0.57,0.50,0.41,07:11:24,07:22:00,3.92,4.10,3.25,3.88,15.14,2.51,3.04,2.65,3.17,4.10,5.56,4.63,3.70,1.0,Checked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7578,1,VMS 1 Fred,139,3,4/12/2021,4/12/2021 8:18 PM,8:27 PM,08:45,46.45,6.15,16.47,6.83,17.00,1.55,0.94,1.66,0.86,07:13:15,07:22:00,4.66,4.49,4.57,4.44,18.16,2.65,2.78,2.78,2.38,4.10,3.44,3.17,3.84,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7019,1,VMS 1 Fred,141,4,4/8/2021,4/8/2021 3:07 AM,3:15 AM,08:37,41.18,9.35,10.93,9.96,10.93,1.44,1.25,1.33,1.16,07:13:46,07:22:23,4.78,4.85,4.72,4.88,19.23,1.72,2.38,2.25,2.25,3.31,2.91,3.31,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7435,1,VMS 2 Ethel,181,3,4/7/2021,4/7/2021 7:42 PM,7:52 PM,10:10,34.55,8.00,6.13,7.96,12.46,0.79,1.08,1.69,1.08,07:12:21,07:22:31,4.78,4.72,5.25,4.75,19.50,3.84,4.10,4.63,3.44,5.82,5.16,4.89,6.22,1.5,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7228,1,VMS 2 Ethel,184,3,4/10/2021,4/10/2021 12:55 AM,1:00 AM,04:59,23.08,4.94,7.56,5.51,5.07,1.03,0.74,0.70,0.67,07:17:39,07:22:38,3.70,3.70,3.38,3.76,14.54,3.17,2.51,2.38,2.25,3.31,4.37,3.17,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7203,1,VMS 1 Fred,456,3,4/8/2021,4/8/2021 6:15 AM,6:25 AM,10:09,17.64,2.60,8.29,6.75,0.00,1.04,0.83,0.08,0.44,07:12:32,07:22:41,0.00,4.45,4.58,4.28,13.31,2.25,2.51,0.00,2.91,4.37,3.31,4.10,0.00,1.0,Checked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,RR,60,RR
6867,1,VMS 2 Ethel,63,4,4/11/2021,4/11/2021 8:16 AM,8:24 AM,07:23,49.16,10.32,14.04,12.06,12.74,1.81,1.57,1.63,1.28,07:15:42,07:23:05,4.56,4.53,4.79,4.61,18.49,3.31,4.23,3.04,3.04,5.69,4.37,4.10,4.10,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7581,1,VMS 1 Fred,61,3,4/6/2021,4/6/2021 1:42 PM,1:48 PM,06:29,38.40,10.23,10.19,8.38,9.61,1.35,1.07,1.23,1.27,07:16:37,07:23:06,4.47,4.31,4.52,4.18,17.49,2.51,3.44,2.91,2.25,4.63,3.31,3.04,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7471,1,VMS 1 Fred,271,3,4/9/2021,4/9/2021 3:10 PM,3:22 PM,11:49,20.46,8.42,0.00,3.09,8.95,0.00,0.43,1.23,1.14,07:11:25,07:23:14,4.61,4.94,0.00,4.48,14.02,0.00,5.16,3.84,2.91,6.35,0.00,3.84,4.89,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
7672,1,VMS 1 Fred,23,3,4/11/2021,4/11/2021 2:49 PM,2:59 PM,09:49,26.52,7.65,0.51,8.82,9.55,0.50,1.14,1.29,1.01,07:13:34,07:23:23,4.39,4.23,3.95,4.28,16.85,1.32,2.12,1.32,2.12,2.91,2.12,2.91,2.78,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,70,LR
7457,1,VMS 2 Ethel,270,3,4/9/2021,4/9/2021 11:09 AM,11:18 AM,09:41,24.89,5.05,6.17,6.11,7.56,0.93,0.84,1.05,0.67,07:13:47,07:23:28,4.12,4.17,4.16,4.38,16.82,2.78,2.51,2.12,2.38,4.10,4.63,4.10,2.91,1.1,Unchecked,Checked,Unchecked,Checked,0,0,0,0,0,,60,
7064,1,VMS 1 Fred,69,4,4/10/2021,4/10/2021 7:10 AM,7:17 AM,06:44,32.89,9.28,0.00,10.60,13.01,0.03,1.44,1.75,1.28,07:16:50,07:23:34,4.47,4.35,0.00,4.42,13.23,0.00,3.17,3.17,3.70,4.10,0.00,4.76,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,74,LR
8865,1,VMS 2 Ethel,22,1,4/11/2021,4/11/2021 2:54 PM,3:16 PM,22:05,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.07,0.07,07:01:34,07:23:39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,All,74,All
8090,1,VMS 2 Ethel,88,2,4/12/2021,4/12/2021 2:36 PM,2:43 PM,06:59,33.58,6.53,8.62,8.02,10.41,1.14,1.04,1.40,0.92,07:16:56,07:23:55,4.65,5.60,4.63,5.09,19.97,3.70,4.23,3.97,3.97,5.16,4.63,5.03,5.29,1.3,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7600,1,VMS 2 Ethel,182,3,4/6/2021,4/6/2021 12:33 AM,12:40 AM,06:20,33.47,7.58,9.19,7.91,8.77,1.20,1.04,1.16,1.01,07:17:42,07:24:02,4.59,4.45,4.46,4.39,17.89,2.78,2.65,2.38,2.78,3.31,3.97,3.70,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6704,1,VMS 1 Fred,322,4,4/8/2021,4/8/2021 11:58 AM,12:03 PM,05:33,18.67,4.50,5.51,4.32,4.34,0.75,0.60,0.71,0.62,07:18:29,07:24:02,3.98,3.98,4.38,4.27,16.61,2.78,3.17,1.46,3.17,4.37,3.70,4.10,2.38,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7263,1,VMS 1 Fred,124,3,4/9/2021,4/9/2021 4:58 PM,5:05 PM,06:52,34.72,9.46,7.63,8.40,9.24,0.78,1.10,1.25,1.23,07:17:24,07:24:16,4.19,4.41,4.40,4.15,17.15,1.98,3.84,3.84,3.84,5.29,4.50,5.03,5.29,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7065,1,VMS 1 Fred,90,4,4/10/2021,4/10/2021 1:31 PM,1:38 PM,07:32,36.46,8.00,8.75,8.62,11.09,1.08,1.10,1.38,1.01,07:16:49,07:24:21,4.60,4.62,5.12,4.89,19.23,2.65,2.51,2.51,2.78,3.57,3.57,3.70,3.44,1.8,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7457,1,VMS 2 Ethel,267,3,4/6/2021,4/6/2021 9:39 AM,9:45 AM,06:03,30.27,5.38,9.79,6.35,8.75,1.20,0.85,1.15,0.67,07:18:24,07:24:27,4.13,4.30,4.25,4.54,17.22,2.91,2.12,2.65,2.91,3.31,4.23,4.10,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8179,1,VMS 1 Fred,108,2,4/11/2021,4/11/2021 4:59 PM,5:05 PM,06:07,25.68,8.14,1.63,7.72,8.20,0.48,1.05,1.10,1.10,07:18:46,07:24:53,4.06,4.10,3.95,4.08,16.19,3.04,3.04,2.78,3.17,3.97,4.10,4.23,3.84,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,74,LR
7576,1,VMS 1 Fred,138,3,4/7/2021,4/7/2021 9:12 PM,9:20 PM,07:58,6.81,1.52,1.10,1.37,2.82,0.49,0.41,0.74,0.41,07:17:14,07:25:12,4.25,3.97,4.12,4.14,16.48,1.19,2.12,1.72,1.19,3.04,2.65,2.51,3.17,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,65,All
